oid,class
363218,Mira
363246,SR
363253,Mira
363257,BYDra
363280,CEP
363354,SR
363373,SR
363402,Mira
363408,Mira
363507,EW
363576,DSCT
363641,EA
363655,RSCVN
363706,RRc
363789,SR
363793,CEP
363986,EA
364076,RSCVN
364099,Mira
364162,Mira
364200,SR
364240,EA
364265,RSCVN
364308,SR
364340,DSCT
364594,CEP
364891,Mira
364977,RSCVN
365051,Mira
365235,SR
365260,Mira
365301,SR
365464,SR
365675,SR
365678,RR
365724,EW
365743,RSCVN
366066,SR
366080,RRc
366082,SR
366153,SR
366415,Mira
366419,Mira
366527,DSCT
366543,CEP
366628,EA
366695,RRc
366789,BYDra
366907,Mira
366968,SR
366971,DSCT
367114,Mira
367243,Mira
367262,SR
367417,DSCT
367422,RSCVN
367436,RRc
367448,CEP
367504,SR
367532,Mira
367562,Mira
367640,CEP
367711,EA
367746,RR
367749,SR
367767,Mira
367937,SR
367943,RSCVN
367999,SR
368048,SR
368120,SR
368367,Mira
368539,RRc
368594,DSCT
368623,EW
368658,CEP
368730,DSCT
368850,SR
368872,RR
368885,SR
368991,CEP
369010,Mira
369095,RRc
369121,RRc
369214,DSCT
369271,RSCVN
369274,EW
369446,CEP
369449,SR
369456,DSCT
369486,SR
369568,SR
369599,Mira
369625,EA
369663,Mira
369798,RR
369841,RRc
370088,Mira
370285,SR
370338,SR
370489,RSCVN
370573,EW
370682,SR
370827,Mira
370844,EA
370880,Mira
370915,SR
370949,Mira
370974,Mira
370978,Mira
371067,SR
371101,SR
371212,Mira
371278,RSCVN
371305,RSCVN
371310,Mira
371344,BYDra
371347,EA
371562,EW
371619,DSCT
371621,EW
371673,SR
371704,RRc
371734,Mira
371805,CEP
371892,SR
372000,EA
372058,Mira
372211,EA
372242,CEP
372284,Mira
372288,Mira
372346,EW
372483,Mira
372501,CEP
372510,RSCVN
372554,EA
372571,EA
372692,CEP
372735,RRc
372840,DSCT
372882,RR
372905,SR
373042,RSCVN
373060,EW
373244,SR
373283,CEP
373288,SR
373309,Mira
373403,SR
373454,EA
373493,EW
373742,BYDra
373794,Mira
373810,EA
373867,RRc
373913,Mira
373998,Mira
374142,CEP
374413,RSCVN
374532,Mira
374578,EA
374672,RRc
374673,Mira
374744,RSCVN
374754,BYDra
374816,EW
375107,EW
375131,EA
375258,Mira
375303,SR
375305,DSCT
375347,DSCT
375414,BYDra
375452,RRc
375485,RSCVN
375486,RRc
375518,BYDra
375679,RR
375726,BYDra
375797,RSCVN
376000,EW
376010,SR
376013,RRc
376020,SR
376209,RR
376242,RR
376315,DSCT
376365,EW
376459,DSCT
376466,Mira
376540,EW
376545,RR
376597,SR
376623,Mira
376651,Mira
376671,Mira
376799,CEP
376849,RR
376957,RR
377037,SR
377062,Mira
377078,Mira
377131,Mira
377235,Mira
377312,SR
377381,RRc
377387,RRc
377393,EA
377575,DSCT
377625,EA
377632,SR
377793,EW
377884,DSCT
377937,Mira
377961,SR
378008,EW
378009,EW
378067,CEP
378068,Mira
378224,Mira
378406,EW
378489,BYDra
378703,EW
378711,BYDra
378713,EA
378723,CEP
378732,RSCVN
378795,RSCVN
378813,Mira
378912,SR
378936,CEP
379059,EW
379124,EW
379131,RSCVN
379202,RSCVN
379274,CEP
379330,SR
379357,Mira
379380,SR
379414,RRc
379469,SR
379499,SR
379502,Mira
379539,EA
379643,SR
379656,DSCT
379726,SR
379759,EW
379838,CEP
379926,RSCVN
379928,EW
380001,SR
380098,Mira
380136,EW
380184,EA
380287,BYDra
380356,RSCVN
380409,Mira
380633,EA
380643,EA
380677,BYDra
380865,EW
380903,RR
380912,Mira
381086,SR
381118,SR
381135,Mira
381311,RSCVN
381435,DSCT
381469,EA
381496,Mira
381632,Mira
381670,Mira
381739,SR
381971,SR
382040,EA
382124,EA
382269,BYDra
382298,RR
382306,EA
382378,SR
382678,SR
382682,RSCVN
382872,SR
382887,SR
382893,CEP
382902,Mira
382982,SR
383148,DSCT
383197,SR
383205,Mira
383231,EW
383267,RRc
383280,DSCT
383281,SR
383343,RSCVN
383396,SR
383473,EW
383513,EA
383515,Mira
383573,BYDra
383584,RR
383810,DSCT
383884,SR
383887,RRc
383948,CEP
384084,SR
384310,CEP
384362,CEP
384376,EA
384420,EA
384429,CEP
384589,Mira
384597,Mira
384650,RSCVN
384661,SR
384693,EA
384744,RR
384751,RSCVN
384822,Mira
384858,SR
384870,RR
384958,EA
385013,Mira
385045,CEP
385101,EA
385266,Mira
385340,SR
385459,EW
385464,SR
385470,EA
385686,CEP
385745,EA
385761,CEP
385843,EA
385850,RR
385937,SR
385979,RR
385992,EA
386086,CEP
386153,RR
386161,EA
386225,CEP
386336,EW
386340,EW
386446,DSCT
386486,SR
386509,CEP
386588,EW
386621,RRc
386642,EW
386652,EA
386668,SR
386716,CEP
386748,SR
386790,SR
386838,DSCT
386848,SR
386895,Mira
386938,EW
387013,EA
387041,SR
387056,Mira
387073,EW
387075,RR
387083,CEP
387228,Mira
387395,RSCVN
387407,SR
387444,RR
387559,Mira
387568,CEP
387570,EW
387590,SR
387703,EA
387725,BYDra
387751,RRc
387817,RR
388076,EW
388190,RR
388205,SR
388240,CEP
388245,SR
388322,RRc
388381,DSCT
388448,EW
388462,RSCVN
388493,EA
388661,RR
388697,Mira
388819,Mira
388906,RR
389047,Mira
389133,Mira
389203,Mira
389292,EW
389340,Mira
389349,Mira
389428,RSCVN
389523,RR
389548,CEP
389709,BYDra
389717,CEP
389826,DSCT
389844,SR
389883,DSCT
389926,CEP
389941,SR
390179,EW
390185,CEP
390259,CEP
390413,Mira
390604,CEP
390740,EA
390744,SR
390765,SR
390796,Mira
390989,EW
390998,CEP
391035,CEP
391049,EW
391149,SR
391157,EW
391165,BYDra
391252,RRc
391292,DSCT
391353,CEP
391362,Mira
391367,RSCVN
391460,SR
391467,CEP
391472,EA
391486,BYDra
391491,SR
391590,SR
391710,CEP
391726,CEP
391757,Mira
391761,Mira
391765,EA
391807,SR
391924,Mira
391970,RRc
392000,EA
392008,EW
392044,RSCVN
392100,BYDra
392135,SR
392193,RRc
392241,EA
392386,SR
392445,Mira
392526,CEP
392541,SR
392598,SR
392705,EW
392903,EW
392944,Mira
393014,CEP
393020,RR
393111,Mira
393131,EA
393151,CEP
393186,Mira
393192,SR
393355,EA
393373,Mira
393393,CEP
393455,Mira
393482,Mira
393499,CEP
393534,RSCVN
393594,Mira
393609,CEP
393611,Mira
393634,SR
393682,RRc
393740,EW
393924,CEP
394025,SR
394127,Mira
394149,SR
394241,SR
394323,BYDra
394351,EA
394415,RSCVN
394755,CEP
394790,DSCT
394922,EW
394924,EW
394975,SR
395053,CEP
395096,CEP
395110,RRc
395251,SR
395366,SR
395521,RSCVN
395527,EW
395638,EA
395654,Mira
395727,BYDra
395748,SR
395846,Mira
395921,SR
395964,Mira
396004,RR
396041,Mira
396082,EW
396128,EA
396248,Mira
396267,SR
396273,SR
396300,SR
396432,CEP
396653,SR
396721,EA
396737,SR
396875,RR
396889,Mira
396893,SR
396977,Mira
396993,EW
397007,SR
397035,DSCT
397075,DSCT
397157,RRc
397273,Mira
397412,CEP
397434,RSCVN
397445,RR
397459,RRc
397879,BYDra
397897,RRc
397973,RRc
398089,SR
398201,RSCVN
398237,DSCT
398295,RSCVN
398304,BYDra
398385,CEP
398437,EW
398528,RRc
398586,Mira
398642,CEP
398729,SR
398741,CEP
398781,CEP
398822,SR
398862,SR
398915,EA
398959,EA
399111,SR
399115,Mira
399158,RSCVN
399261,EA
399362,RRc
399413,Mira
399545,BYDra
399607,SR
399639,Mira
399673,CEP
399758,RRc
399922,RSCVN
399923,EW
399930,Mira
400069,RRc
400072,DSCT
400156,Mira
400159,Mira
400275,EW
400297,EA
400392,CEP
400528,EA
400541,RSCVN
400823,CEP
400955,SR
401088,RSCVN
401112,Mira
401117,EA
401170,SR
401424,SR
401516,Mira
401536,RR
401681,RSCVN
401708,CEP
401731,CEP
401751,Mira
401818,EW
401971,SR
401977,EW
402054,Mira
402208,RR
402225,SR
402300,RR
402333,SR
402384,SR
402449,Mira
402537,EW
402539,RSCVN
402698,CEP
402751,RR
402794,SR
402818,BYDra
402855,EW
402907,EW
402913,Mira
402945,SR
403020,EA
403034,CEP
403038,SR
403084,EW
403255,RRc
403284,RRc
403319,DSCT
403506,CEP
403531,EW
403540,CEP
403544,SR
403634,CEP
403838,EA
403988,SR
404170,Mira
404225,SR
404250,DSCT
404271,SR
404273,BYDra
404286,EA
404433,BYDra
404468,RR
404474,SR
404494,EW
404554,SR
404577,SR
404611,RSCVN
404617,DSCT
404788,RSCVN
404901,SR
404954,Mira
405001,CEP
405035,CEP
405130,RRc
405204,Mira
405223,SR
405263,EA
405338,SR
405354,EA
405415,Mira
405473,DSCT
405523,SR
405555,SR
405584,Mira
405721,Mira
405744,RRc
405760,BYDra
405777,BYDra
405840,SR
405894,EW
405980,CEP
406016,CEP
406261,RRc
406434,CEP
406487,SR
406514,Mira
406540,Mira
406659,RSCVN
406832,CEP
406842,EA
406951,Mira
406976,BYDra
407225,DSCT
407251,DSCT
407283,SR
407292,RR
407295,BYDra
407299,CEP
407532,Mira
407605,DSCT
407622,DSCT
407787,SR
407802,SR
407848,SR
408034,EA
408183,CEP
408250,SR
408253,EA
408306,CEP
408368,SR
408489,RSCVN
408519,Mira
408584,CEP
408713,RR
408753,SR
408768,DSCT
408775,Mira
408818,Mira
408929,EW
408935,Mira
408974,DSCT
408990,EW
409038,EW
409093,EW
409242,SR
409284,SR
409396,BYDra
409460,RSCVN
409563,RR
409565,SR
409635,Mira
409703,RRc
409705,EA
409803,DSCT
409832,EA
409917,Mira
410004,SR
410024,EA
410088,BYDra
410229,SR
410294,Mira
410329,CEP
410387,DSCT
410408,DSCT
410502,EA
410519,RSCVN
410674,EW
410774,RR
410804,EA
410809,RR
410821,RRc
410857,Mira
410915,EA
410923,SR
411049,Mira
411057,RSCVN
411061,RSCVN
411099,Mira
411115,DSCT
411158,SR
411260,CEP
411271,DSCT
411397,EW
411500,SR
411539,SR
411665,CEP
411682,Mira
411730,RSCVN
411770,RR
411779,EA
411834,CEP
411850,SR
411922,SR
411940,SR
412066,EA
412231,DSCT
412284,CEP
412289,SR
412307,Mira
412309,EA
412345,BYDra
412349,SR
412352,DSCT
412371,SR
412373,Mira
412415,EW
412436,Mira
412458,RR
412755,DSCT
412757,RR
412878,DSCT
413042,CEP
413141,RRc
413152,RR
413321,RR
413523,DSCT
413582,Mira
413613,EA
413672,SR
413788,SR
413847,SR
413849,RR
413867,EW
413892,EA
413941,SR
413948,SR
413974,RR
414031,EA
414160,EW
414249,Mira
414284,RRc
414305,Mira
414452,Mira
414569,DSCT
414607,Mira
414612,CEP
414622,Mira
414663,SR
414843,Mira
414948,SR
414979,Mira
415038,CEP
415048,EW
415066,EW
415122,SR
415135,RRc
415159,BYDra
415176,RR
415314,EA
415360,RRc
415363,Mira
415428,EA
415437,DSCT
415496,SR
415524,EA
415544,CEP
415689,SR
415702,BYDra
415775,DSCT
415903,CEP
415923,Mira
415931,CEP
415952,RR
416022,BYDra
416090,Mira
416304,EW
416361,SR
416418,CEP
416513,RSCVN
416539,RSCVN
416775,RRc
416813,RR
416860,Mira
416975,Mira
416999,RRc
417074,SR
417102,Mira
417209,RRc
417223,Mira
417272,EA
417344,SR
417390,SR
417777,EA
417782,Mira
417826,Mira
417958,DSCT
418030,SR
418046,BYDra
418164,SR
418232,Mira
418260,EW
418312,RR
418337,EW
418338,SR
418401,Mira
418454,EW
418531,Mira
418564,RR
418753,EW
418761,SR
418841,RRc
418896,SR
418958,EW
418990,Mira
419006,SR
419012,RR
419085,Mira
419221,CEP
419287,DSCT
419332,SR
419337,Mira
419367,CEP
419407,EW
419425,CEP
419545,RSCVN
419581,Mira
419621,SR
419638,DSCT
419934,EW
419953,SR
420045,SR
420046,CEP
420111,RSCVN
420131,SR
420187,DSCT
420201,BYDra
420512,EW
420561,CEP
420604,RRc
420726,BYDra
420763,Mira
420771,EA
420785,CEP
420797,DSCT
420873,RRc
420922,RSCVN
421096,EW
421135,SR
421166,RSCVN
421337,RRc
421349,DSCT
421423,RR
421486,RSCVN
421510,RSCVN
421658,EA
421687,RSCVN
421745,BYDra
421772,SR
421949,RR
421969,RSCVN
421993,BYDra
422045,EA
422047,BYDra
422056,RSCVN
422196,Mira
422371,EA
422372,Mira
422729,SR
422776,SR
422889,DSCT
422895,DSCT
422911,CEP
423010,Mira
423057,RR
423116,SR
423120,Mira
423422,DSCT
423434,BYDra
423687,Mira
423705,SR
423818,RRc
424038,RSCVN
424079,EW
424196,SR
424373,SR
424447,EA
424522,RSCVN
424653,BYDra
424680,RSCVN
424781,SR
424882,RSCVN
424886,SR
424893,RSCVN
424952,Mira
424973,EW
424985,SR
425076,EW
425219,CEP
425222,DSCT
425502,EW
425512,RR
425584,CEP
425641,Mira
425655,DSCT
425690,CEP
425741,RRc
425755,EW
425767,EA
425771,EW
425781,BYDra
425784,BYDra
425848,EA
425966,BYDra
426021,CEP
426022,RSCVN
426035,Mira
426091,RRc
426162,Mira
426184,RRc
426221,SR
426308,SR
426339,SR
426430,Mira
426457,SR
426477,Mira
426546,Mira
426621,RSCVN
426803,Mira
426918,DSCT
426982,SR
427170,RR
427222,RRc
427287,SR
427370,DSCT
427379,EA
427476,BYDra
427501,RR
427515,SR
427567,RR
427575,SR
427621,SR
427672,BYDra
427817,RRc
427863,CEP
427931,BYDra
428045,EA
428070,SR
428133,EW
428199,RSCVN
428223,Mira
428348,SR
428517,Mira
428569,RRc
428697,Mira
429420,DSCT
429508,BYDra
429651,SR
429656,EA
429707,SR
429709,BYDra
429713,BYDra
429797,Mira
429806,EW
429855,Mira
429976,BYDra
430043,BYDra
430230,CEP
430253,Mira
430365,RSCVN
430397,EW
430478,Mira
430658,Mira
430848,BYDra
431002,RR
431069,EW
431077,CEP
431080,CEP
431136,RSCVN
431200,EA
431330,RSCVN
431365,EW
431381,EW
431514,RRc
431517,Mira
431524,RRc
431562,EA
431620,RSCVN
431652,BYDra
431663,EA
431725,EA
431827,SR
431887,SR
431938,BYDra
432015,CEP
432035,SR
432245,SR
432255,RSCVN
432345,RSCVN
432354,Mira
432730,DSCT
432748,CEP
432841,CEP
433173,RRc
433182,BYDra
433276,EA
433494,CEP
433621,RR
433687,BYDra
433781,RSCVN
433843,RSCVN
433856,EA
434067,RSCVN
434072,SR
434131,BYDra
434141,DSCT
434176,Mira
434305,Mira
434308,Mira
434440,EW
434456,BYDra
434463,SR
434529,RSCVN
434565,CEP
434594,RSCVN
434667,Mira
434678,RR
434679,Mira
434736,Mira
434962,EA
435081,RSCVN
435144,CEP
435294,CEP
435328,EW
435570,EA
435599,Mira
435691,EA
435725,CEP
435745,BYDra
435874,EA
435910,RRc
435945,Mira
436077,SR
436121,SR
436203,EA
436348,SR
436356,Mira
436611,SR
436621,Mira
436669,RR
436691,RRc
436716,RSCVN
436761,RSCVN
436855,BYDra
437001,DSCT
437022,BYDra
437120,SR
437256,EW
437273,EA
437296,RSCVN
437394,RSCVN
437416,BYDra
437427,EA
437599,RRc
437719,RSCVN
437800,CEP
437860,RRc
437874,CEP
437881,Mira
438100,EW
438356,SR
438441,EA
438487,RSCVN
438500,RR
438581,Mira
438625,Mira
438638,RSCVN
438764,RRc
438766,CEP
439078,SR
439105,EA
439132,RRc
439185,Mira
439218,SR
439310,SR
439321,DSCT
439383,BYDra
439441,Mira
439508,RR
439627,EA
439658,RSCVN
439891,SR
439964,Mira
440064,SR
440074,RR
440134,SR
440187,EW
440198,SR
440282,Mira
440303,BYDra
440375,RR
440393,RRc
440428,Mira
440455,Mira
440512,DSCT
440525,Mira
440611,CEP
440640,Mira
440702,RSCVN
440781,CEP
440835,SR
441007,RSCVN
441022,EW
441032,RSCVN
441102,BYDra
441236,RR
441331,SR
441388,CEP
441462,Mira
441473,EW
441505,SR
441582,EA
441595,DSCT
441681,RSCVN
441712,RR
441767,RRc
441814,DSCT
441855,RRc
441952,RRc
442077,RRc
442164,Mira
442223,EW
442270,EA
442421,EW
442424,SR
442476,DSCT
442482,SR
442542,SR
442572,Mira
442655,Mira
442692,Mira
442820,EA
442841,RRc
442892,Mira
442895,EW
442938,EW
443054,Mira
443058,SR
443115,CEP
443184,SR
443277,BYDra
443442,CEP
443530,Mira
443581,EA
443657,BYDra
443660,EW
443764,RRc
443882,EW
443894,Mira
443919,EA
443934,SR
443972,SR
444063,SR
444142,DSCT
444163,RRc
444202,Mira
444215,CEP
444217,DSCT
444228,Mira
444267,SR
444306,EA
444323,Mira
444455,RSCVN
444514,RSCVN
444521,Mira
444584,Mira
444850,EW
444852,CEP
445075,Mira
445123,EW
445145,SR
445207,DSCT
445330,BYDra
445353,DSCT
445519,EW
445633,CEP
445643,EA
445737,CEP
445777,BYDra
445811,Mira
445834,RR
445871,SR
445879,CEP
445996,SR
446006,RSCVN
446017,RRc
446119,CEP
446408,SR
446454,EA
446484,EA
446551,CEP
446696,RRc
446768,RSCVN
446769,Mira
446786,RRc
446914,Mira
446959,EA
447434,EA
447528,EW
447534,BYDra
447566,RSCVN
447594,Mira
447664,SR
447718,EA
447809,RSCVN
447826,RSCVN
447873,EW
447917,EA
447975,BYDra
447998,RR
448020,RR
448142,EA
448177,RSCVN
448183,SR
448234,SR
448309,Mira
448331,EA
448387,CEP
448389,DSCT
448482,RSCVN
448629,DSCT
448670,RSCVN
448818,Mira
449019,EA
449104,Mira
449175,RR
449252,EA
449302,Mira
449323,SR
449567,CEP
449617,RR
449816,SR
449909,EW
450101,SR
450176,SR
450202,RR
450270,EA
450313,EW
450331,EW
450362,RSCVN
450406,EA
450560,RRc
450578,RR
450630,EA
450677,RSCVN
450755,EW
450766,EA
450863,Mira
451009,CEP
451051,RRc
451052,CEP
451286,Mira
451288,RSCVN
451313,CEP
451388,SR
451486,RRc
451740,CEP
451744,SR
451754,SR
451757,CEP
451796,RSCVN
451818,DSCT
451828,RRc
451989,EA
452124,RSCVN
452164,CEP
452169,CEP
452253,RSCVN
452455,RSCVN
452502,Mira
452580,CEP
452631,DSCT
452695,EW
452733,RSCVN
452818,SR
452970,Mira
453176,DSCT
453193,RSCVN
453330,RSCVN
453369,EA
453539,SR
453552,EA
453607,Mira
453681,SR
453827,CEP
453834,CEP
453910,CEP
453925,SR
454028,SR
454034,CEP
454064,RSCVN
454136,EA
454174,SR
454196,CEP
454272,BYDra
454383,RSCVN
454535,Mira
454567,BYDra
454606,Mira
454639,RSCVN
454671,RRc
454735,RSCVN
454737,Mira
454781,DSCT
454980,SR
455203,RRc
455271,DSCT
455274,SR
455406,CEP
455437,CEP
455576,BYDra
455618,Mira
455717,DSCT
455784,CEP
455909,CEP
455950,CEP
456072,DSCT
456150,SR
456235,BYDra
456258,SR
456369,EA
456427,SR
456586,EW
456629,EW
456631,CEP
456635,CEP
456703,EW
456705,CEP
456827,SR
456917,EA
457049,EA
457068,Mira
457093,Mira
457168,Mira
457172,EW
457319,EA
457467,Mira
457522,EA
457680,SR
457711,Mira
457769,RSCVN
457795,BYDra
457813,CEP
457962,SR
458136,DSCT
458153,RR
458428,RRc
458443,RRc
458576,BYDra
458597,DSCT
458645,EW
458784,DSCT
458812,RSCVN
458829,DSCT
458831,RSCVN
458893,CEP
458934,SR
458939,SR
459098,RSCVN
459102,RSCVN
459196,EW
459390,RRc
459432,EA
459649,RSCVN
459735,EA
459852,EA
459953,CEP
460087,EA
460180,EA
460367,RSCVN
460460,DSCT
460488,EA
460625,RSCVN
460707,CEP
460798,EW
460970,CEP
460997,EW
461036,RSCVN
461089,RSCVN
461123,DSCT
461211,Mira
461469,Mira
461471,EA
461473,SR
461501,SR
461555,RSCVN
461572,CEP
461638,DSCT
461653,CEP
461655,RRc
461676,BYDra
461680,Mira
461844,DSCT
461862,CEP
462038,EW
462141,Mira
462227,DSCT
462271,SR
462509,SR
462799,CEP
462858,RSCVN
462968,DSCT
462973,RR
462998,SR
463015,RSCVN
463343,EA
463569,CEP
463579,SR
463670,SR
463836,RSCVN
463847,RSCVN
463912,RRc
463988,EW
464023,DSCT
464069,DSCT
464092,RR
464252,CEP
464296,SR
464341,SR
464497,CEP
464516,CEP
464681,RRc
464710,DSCT
464733,EW
464802,RSCVN
464904,BYDra
464907,SR
464971,SR
464972,CEP
464973,EA
465079,BYDra
465236,DSCT
465244,SR
465252,DSCT
465316,EW
465348,EW
465368,SR
465381,RRc
465654,EW
465941,EA
465980,EA
466028,EA
466056,RR
466072,RR
466347,RSCVN
466549,DSCT
466761,RSCVN
466855,CEP
466903,BYDra
466914,EA
466924,EA
466980,RRc
467032,Mira
467121,EA
467162,EA
467431,Mira
467506,BYDra
467588,Mira
467625,RRc
467637,EA
467854,SR
467893,Mira
467945,SR
467973,DSCT
468026,BYDra
468175,SR
468250,RRc
468455,RR
468456,CEP
468524,EW
468649,RR
468723,RSCVN
468729,CEP
468827,EA
468889,CEP
468890,RR
469025,EW
469030,RSCVN
469165,RR
469191,Mira
469422,CEP
469554,RRc
469703,Mira
469948,Mira
470015,SR
470069,SR
470080,SR
470112,RSCVN
470183,EA
470220,RR
470272,CEP
470404,CEP
470406,SR
470443,SR
470490,Mira
470514,RSCVN
470588,EW
470650,CEP
470676,BYDra
470718,RR
470863,DSCT
470877,CEP
470902,Mira
470958,RRc
470979,RSCVN
471053,RRc
471087,EW
471142,Mira
471157,EW
471158,RR
471341,RR
471574,RSCVN
471604,SR
471639,RR
471641,RSCVN
471744,RSCVN
471747,DSCT
471760,SR
471771,RSCVN
472069,RSCVN
472103,CEP
472205,RSCVN
472261,EW
472342,RR
472447,SR
472450,RR
472486,Mira
472497,CEP
472511,RRc
472527,DSCT
472596,RR
472735,BYDra
472809,CEP
472820,EW
472829,EW
472863,EA
472956,Mira
472966,RSCVN
473010,Mira
473041,EW
473137,BYDra
473155,RR
473182,EW
473196,Mira
473304,CEP
473369,EW
473410,CEP
473423,CEP
473493,SR
473535,EW
473618,EA
473747,RSCVN
473836,EW
473916,EA
474007,Mira
474091,RR
474401,EW
474461,CEP
474475,Mira
474539,RSCVN
474579,RSCVN
474584,SR
474622,EA
474640,CEP
474728,EW
474795,RSCVN
474806,EW
474847,EA
474921,RRc
475122,DSCT
475174,RSCVN
475224,EW
475273,Mira
475318,Mira
475352,Mira
475399,Mira
475450,EA
475486,SR
475488,RSCVN
475584,CEP
475596,EW
475621,RRc
475690,CEP
475780,EW
475799,RR
475827,RR
475883,EA
475909,SR
475979,CEP
476055,RSCVN
476068,EA
476078,DSCT
476096,DSCT
476121,SR
476164,SR
476178,EW
476216,SR
476334,EA
476416,EW
476505,Mira
476543,EW
476746,BYDra
476754,RSCVN
476843,SR
476898,EW
476941,DSCT
477074,EA
477089,SR
477222,RSCVN
477431,RSCVN
477575,BYDra
477642,EA
477668,EA
477690,CEP
477899,SR
477902,DSCT
477953,DSCT
477994,Mira
478092,EW
478165,EA
478236,Mira
478255,DSCT
478474,SR
478489,RR
478553,Mira
478589,Mira
478694,EA
478788,Mira
478826,RRc
478884,BYDra
478946,Mira
478968,EW
479056,EW
479185,BYDra
479245,SR
479285,SR
479382,EW
479505,Mira
479669,EW
479701,CEP
479776,EA
479885,SR
479968,Mira
480280,EA
480356,RSCVN
480605,SR
480738,RSCVN
480740,BYDra
480838,CEP
480905,RRc
480932,SR
480935,CEP
481065,EW
481179,CEP
481261,EW
481262,CEP
481365,EW
481414,SR
481421,CEP
481475,EW
481547,EA
481557,SR
481590,EA
481621,CEP
481632,CEP
481685,Mira
481773,RR
481775,Mira
481779,EW
481859,EA
482165,DSCT
482187,EW
482192,SR
482343,SR
482412,EA
482627,EW
482727,CEP
483105,CEP
483250,SR
483319,RR
483368,EA
483542,SR
483548,EA
483567,CEP
483576,BYDra
483639,CEP
483770,Mira
483775,Mira
483965,CEP
483976,Mira
484057,EW
484085,DSCT
484143,RRc
484208,Mira
484328,DSCT
484378,EW
484461,Mira
484530,DSCT
484627,BYDra
484646,SR
484739,DSCT
484744,Mira
484753,RSCVN
484793,EA
484843,SR
484992,SR
485178,EW
485190,EA
485294,EA
485476,SR
485486,RSCVN
485520,RSCVN
485566,EA
485623,DSCT
485640,DSCT
485716,Mira
485783,EA
485845,RSCVN
485889,RSCVN
485941,RR
485957,EA
486063,EA
486070,SR
486132,SR
486257,SR
486399,Mira
486410,EW
486441,CEP
486560,CEP
486588,SR
486597,EW
486712,DSCT
486939,DSCT
486975,BYDra
487029,EA
487061,Mira
487067,CEP
487168,RSCVN
487234,RR
487296,EW
487443,CEP
487499,EW
487519,SR
487594,Mira
487603,CEP
487618,RSCVN
487669,RSCVN
487816,CEP
488021,EA
488036,SR
488075,RSCVN
488202,EA
488329,RR
488444,BYDra
488517,EA
488524,DSCT
488692,SR
488698,EW
488713,EA
488769,SR
488852,Mira
489132,RSCVN
489226,SR
489313,CEP
489338,RRc
489352,RSCVN
489365,EW
489368,CEP
489584,EA
489685,EW
489700,RSCVN
489711,Mira
489726,EW
489746,EA
489780,EA
489813,RSCVN
489859,SR
489878,Mira
489879,RR
490148,EA
490210,EA
490239,EA
490339,RRc
490341,EW
490468,BYDra
490479,SR
490490,Mira
490958,EW
490993,RRc
491020,RR
491043,BYDra
491151,DSCT
491229,SR
491255,BYDra
491657,Mira
491684,DSCT
491725,DSCT
491727,RSCVN
491734,EA
491763,RRc
491906,EA
491910,BYDra
491963,SR
492174,EW
492445,SR
492814,EA
492828,DSCT
492941,DSCT
493109,RRc
493322,RSCVN
493436,SR
493471,BYDra
493588,EW
493611,RRc
493648,RSCVN
493678,BYDra
493743,CEP
493749,SR
493987,Mira
494072,CEP
494133,RSCVN
494174,DSCT
494335,DSCT
494384,EW
494386,DSCT
494402,RR
494475,EA
494500,DSCT
494854,EW
494981,Mira
495072,SR
495118,EW
495352,RSCVN
495361,EA
495504,EA
495640,SR
495669,EW
495732,RRc
495737,RSCVN
495748,DSCT
495774,BYDra
495796,CEP
495847,RSCVN
495908,RR
495918,DSCT
495977,RSCVN
496205,EW
496224,CEP
496318,SR
496423,EW
496469,RRc
496496,BYDra
496685,Mira
496747,CEP
496770,EA
496831,EW
496870,BYDra
497212,CEP
497223,EW
497404,SR
497423,EA
497437,DSCT
497566,CEP
497653,BYDra
497677,EA
497786,EW
497877,Mira
497907,Mira
498061,RR
498138,SR
498189,DSCT
498235,RSCVN
498274,Mira
498492,Mira
498602,SR
498605,Mira
498619,CEP
498666,CEP
498700,RSCVN
498711,EW
498727,CEP
498795,SR
498833,RSCVN
498977,CEP
498999,BYDra
499214,BYDra
499250,CEP
499286,RSCVN
499312,Mira
499354,DSCT
499468,RRc
499523,SR
499564,Mira
499587,RSCVN
499754,Mira
499756,RSCVN
499882,EW
499897,EW
499920,BYDra
499958,EW
499968,EA
500096,RR
500098,EW
500132,EW
500265,DSCT
500316,RRc
500339,CEP
500426,RSCVN
500530,Mira
500634,CEP
500693,BYDra
500726,Mira
500906,EW
501186,SR
501211,RSCVN
501349,CEP
501356,DSCT
501452,BYDra
501561,Mira
501688,SR
501703,Mira
501763,EA
501780,CEP
501809,EW
501853,RSCVN
501918,RR
502014,DSCT
502032,EW
502130,EW
502160,CEP
502215,RRc
502249,SR
502330,RRc
502364,SR
502387,RSCVN
502389,RRc
502589,RR
502595,CEP
502596,RR
502638,Mira
502672,Mira
502679,EA
502743,EW
502790,Mira
502857,EW
502894,Mira
502945,SR
502967,BYDra
503083,BYDra
503123,CEP
503183,CEP
503225,EA
503604,SR
503615,CEP
503669,CEP
503691,CEP
503741,EA
503855,EW
503895,Mira
503923,Mira
503933,EW
504034,Mira
504083,EA
504140,Mira
504156,CEP
504209,DSCT
504260,Mira
504398,EA
504434,EW
504484,RSCVN
504610,DSCT
504671,Mira
504725,RSCVN
504879,CEP
504896,SR
504981,RRc
